site,sample,species,density,rbi,srl,unique_id,air_porosity,som
S18,S1,Ptilothrix deusta,0.38012671413176286,0.6482982171799028,277.9279279279279,S18S1Ptilothrix deusta1,10.79308289,7.2362084442
S18,S2,Ptilothrix deusta,0.322648361110832,0.17966223499820339,386.52777777777777,S18S2Ptilothrix deusta2,12.43578388,7.2362084442
S18,S3,Ptilothrix deusta,0.33759652273057505,0.8090614886731391,662.1428571428572,S18S3Ptilothrix deusta3,19.14641375,7.2362084442
S19,S2,Banksia ericifolia,0.21666740680843913,NA,NA,NA,NA,4.7707412382
S19,S3,Banksia ericifolia,0.3014968764526893,NA,NA,NA,NA,4.7707412382
S19,S2,Cyathochaeta diandra,0.09663924281104215,1.0473397570171763,2983.75,S19S2Cyathochaeta diandra2,6.661812887,4.7707412382
S19,S3,Cyathochaeta diandra,0.39066686072689844,1.2856568903173966,3456.944444444445,S19S3Cyathochaeta diandra3,17.23135088,4.7707412382
S19,S1,Empodisma minus,0.29046450345666514,1.7763423496164716,5384.782608695652,S19S1Empodisma minus1,1.585752623,4.7707412382
S19,S2,Empodisma minus,0.19712087249035914,1.536688436419516,3470.666666666667,S19S2Empodisma minus2,-3.362617389,4.7707412382
S19,S3,Empodisma minus,0.30407992612909585,0.5932370970931382,2809.444444444445,S19S3Empodisma minus3,1.247401247,4.7707412382
S19,S1,Entolasia stricta,0.26393979567594267,1.9420376456528234,1521.3636363636363,S19S1Entolasia stricta1,-0.376276653,4.7707412382
S19,S2,Entolasia stricta,0.26113031639506723,1.297016861219196,8673.75,S19S2Entolasia stricta2,0.680503573,4.7707412382
S19,S3,Entolasia stricta,0.25848516291283286,1.3742071881606763,4978.947368421053,S19S3Entolasia stricta3,-11.7545376,4.7707412382
S19,S1,Eurychorda complanata,0.13374186831370352,2.062564455139223,2128.5365853658536,S19S1Eurychorda complanata1,15.41330558,4.7707412382
S19,S2,Eurychorda complanata,0.17272927827009238,1.5417823003391922,1013.4374999999999,S19S2Eurychorda complanata2,19.44379709,4.7707412382
S19,S3,Eurychorda complanata,0.15424023399479364,1.460387002555677,1611.1764705882354,S19S3Eurychorda complanata3,17.91090255,4.7707412382
S19,S1,Gonocarpus micranthus,0.1781419863697898,1.2512512512512513,4995.0,S19S1Gonocarpus micranthus1,-11.35902637,4.7707412382
S19,S1,Gonocarpus tetragynus,0.3370295108929574,0.4516711833785005,5535.0,S19S1Gonocarpus tetragynus1,NA,4.7707412382
S19,S3,Gonocarpus tetragynus,0.5443636370601285,0.25926886180969666,567.2058823529412,S19S3Gonocarpus tetragynus3,NA,4.7707412382
S19,S1,Lepidosperma neesii,0.22273207062800748,1.4111338460452973,824.0116279069767,S19S1Lepidosperma neesii1,15.31841652,4.7707412382
S19,S3,Lepidosperma neesii,0.27488517342773955,5.71256764882742,4157.5,S19S3Lepidosperma neesii3,8.066860465,4.7707412382
S19,S1,Leptocarpus tenax,0.13207134652165337,2.3840485478977027,2006.086956521739,S19S1Leptocarpus tenax1,20.43728423,4.7707412382
S19,S2,Leptocarpus tenax,0.1039830307009966,3.6294503975112344,3616.2499999999995,S19S2Leptocarpus tenax2,24.3848634,4.7707412382
S19,S3,Leptocarpus tenax,0.13072104975998716,4.067197170645446,4350.0,S19S3Leptocarpus tenax3,29.82501287,4.7707412382
S19,S2,Leptospermum squarrosum,0.2793277073364299,1.577784790154623,1864.1176470588236,S19S2Leptospermum squarrosum2,NA,4.7707412382
S19,S3,Leptospermum squarrosum,0.20187464204569414,2.044392523364486,17120.0,S19S3Leptospermum squarrosum3,NA,4.7707412382
S19,S1,Lepyrodia scariosa,0.17108571402827102,3.0470914127423825,18050.0,S19S1Lepyrodia scariosa1,14.33333333,4.7707412382
S19,S2,Lepyrodia scariosa,0.19985513394310211,2.528800224782242,2372.6666666666665,S19S2Lepyrodia scariosa2,11.93012356,4.7707412382
S19,S3,Lepyrodia scariosa,0.23648260853525527,0.8152806894945259,2385.0,S19S3Lepyrodia scariosa3,-1.913043478,4.7707412382
S19,S1,Plinthanthesis paradoxa,0.15836717767909908,0.6650041562759768,2074.137931034483,S19S1Plinthanthesis paradoxa1,-1.277139208,4.7707412382
S19,S3,Plinthanthesis paradoxa,0.1774440078864352,0.5434191935659167,4381.428571428572,S19S3Plinthanthesis paradoxa3,-1.787819253,4.7707412382
S19,S3,Plinthanthesis paradoxa,0.1774440078864352,0.5434191935659167,4381.428571428572,S19S3Plinthanthesis paradoxa3,3.477075166,4.7707412382
S19,S3,Plinthanthesis paradoxa,0.15394409395541797,0.5434191935659167,4381.428571428572,S19S3Plinthanthesis paradoxa3,-1.787819253,4.7707412382
S19,S3,Plinthanthesis paradoxa,0.15394409395541797,0.5434191935659167,4381.428571428572,S19S3Plinthanthesis paradoxa3,3.477075166,4.7707412382
S19,S1,Ptilothrix deusta,0.3366003025025409,0.6384337092998511,796.4406779661017,S19S1Ptilothrix deusta1,10.02337412,4.7707412382
S19,S2,Ptilothrix deusta,0.5087261927975306,1.6923655509590072,1131.4893617021276,S19S2Ptilothrix deusta2,24.29923891,4.7707412382
S19,S3,Ptilothrix deusta,0.33791181168470774,1.2096077414895456,1808.4375,S19S3Ptilothrix deusta3,5.505077499,4.7707412382
S19,S1,Xyris bracteata,0.09933948583776817,0.0,1104.8648648648648,S19S1Xyris bracteata1,15.64491321,4.7707412382
S20,S1,Banksia ericifolia,0.17504908957216225,1.3008734435978442,441.06557377049177,S20S1Banksia ericifolia1,NA,6.5868154734
S20,S2,Banksia ericifolia,0.4080058796289019,1.7804154302670625,185.16483516483515,S20S2Banksia ericifolia2,NA,6.5868154734
S20,S3,Banksia ericifolia,0.2665798643333543,2.384737678855326,441.4035087719298,S20S3Banksia ericifolia3,NA,6.5868154734
S20,S1,Cyathochaeta diandra,0.28088975363237373,0.891000891000891,821.2195121951219,S20S1Cyathochaeta diandra1,NA,6.5868154734
S20,S2,Cyathochaeta diandra,0.4078554534044488,2.2746071133167907,1860.0000000000002,S20S2Cyathochaeta diandra2,6.767411301,6.5868154734
S20,S3,Cyathochaeta diandra,0.18531284203035778,1.6684362202335812,1177.3214285714287,S20S3Cyathochaeta diandra3,8.652631579,6.5868154734
S20,S1,Empodisma minus,0.11830803749896934,1.4114326040931544,497.1929824561403,S20S1Empodisma minus1,3.68208352,6.5868154734
S20,S3,Empodisma minus,0.14570827110534054,0.9324009324009325,213.78737541528238,S20S3Empodisma minus3,10.45769387,6.5868154734
S20,S1,Entolasia stricta,0.24537115861866368,4.4139283962726825,970.9523809523811,S20S1Entolasia stricta1,NA,6.5868154734
S20,S2,Entolasia stricta,0.15026920158262005,1.394700139470014,2560.714285714286,S20S2Entolasia stricta2,1.825095057,6.5868154734
